ID_MES,DEPARTAMENTO,SITIO_TURISTICO,NUMERO_VISITANTES
3,AREQUIPA,VALLE DEL COLCA,5211.142857142857
3,AYACUCHO,CENTRO ARQUEOLÓGICO INTIHUATANA,1.0
3,AYACUCHO,COMPLEJO ARQUEOLÓGICO DE WARI,23.428571428571427
3,AYACUCHO,MUSEO ARQUEÓLOGICO HIPÓLITO UNANUE,2.2857142857142856
3,AYACUCHO,MUSEO DE SITIO DE QUINUA,5.0
3,AYACUCHO,RESERVA NACIONAL PAMPA GALERAS BARBARA DE A´CHILLE,8.857142857142858
3,AYACUCHO,SANTUARIO HISTÓRICO PAMPA DE AYACUCHO,104.85714285714286
3,CAJAMARCA,CENTRO ARQUEOLÓGICO VENTANILLAS DE OTUZCO,92.57142857142857
3,CAJAMARCA,COMPLEJO MONUMENTAL BELÉN,203.14285714285714
3,CAJAMARCA,MONUMENTO ARQUEOLÓGICO CUMBEMAYO,140.28571428571428
3,CAJAMARCA,SITIO ARQUEOLÓGICO KUNTUR WASI,14.0
3,CALLAO,MUSEO DE FORTALEZA DEL REAL FELIPE,70.85714285714286
3,CALLAO,"MUSEO NAVAL DEL PERÚ ""CAPITÁN DE NAVÍO JULIO JOSÉ ELÍAS MURGUÍA"" - SEDE CALLAO",45.42857142857143
3,CALLAO,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS - PALOMINO",1065.142857142857
3,CUSCO,CAMINO INKA CHACHABAMBA (KM. 104),769.5714285714286
3,CUSCO,CAMINO INKA INTIHUATANA KM. 122,5616.833333333333
3,CUSCO,CAMINO INKA PISCACUCHO (KM. 82),1492.142857142857
3,CUSCO,CAMINO INKA QORYWAYRACHINA (KM. 88),12.857142857142858
3,CUSCO,CIUDAD INKA DE MACHUPICCHU,47347.0
3,CUSCO,COMPLEJO ARQUEOLÓGICO DE HUCHUY QOSQO,53.6
3,CUSCO,COMPLEJO ARQUEOLÓGICO DE MORAY,16210.57142857143
3,CUSCO,COMPLEJO ARQUEOLÓGICO DE TARAWASI,21.2
3,CUSCO,COMPLEJO ARQUEOLÓGICO DE TIPÓN,927.4285714285714
3,CUSCO,EXPLANADA DE SAQSAYHUAMAN,18153.0
3,CUSCO,LLAULLIPATA,10408.142857142857
3,CUSCO,MUSEO DE SITIO CHINCHERO,154.2
3,CUSCO,MUSEO DE SITIO MANUEL CHÁVEZ BALLÓN,446.2857142857143
3,CUSCO,MUSEO HISTÓRICO REGIONAL - CUSCO,2175.714285714286
3,CUSCO,PARQUE ARQUEOLÓGICO DE CHOQUEQUIRAO,130.57142857142858
3,CUSCO,PARQUE ARQUEOLÓGICO DE OLLANTAYTAMBO,21723.714285714286
3,CUSCO,PARQUE ARQUEOLÓGICO DE PIKILLAQTA,857.5714285714286
3,CUSCO,PARQUE ARQUEOLÓGICO DE PISAQ,13958.285714285714
3,CUSCO,PARQUE ARQUEOLÓGICO DE RAQCHI,2690.0
3,CUSCO,PUQRO,6757.833333333333
3,CUSCO,RUMIPUNKU,1682.7142857142858
3,CUSCO,SANTUARIO HISTÓRICO DE MACHUPICCHU,49621.57142857143
3,CUSCO,SAPANTIANA,629.3333333333334
3,CUSCO,SERVICIOS DE TREN INCA RAIL,28066.285714285714
3,CUSCO,SERVICIOS DE TRENES DE PERU RAIL,27289.0
3,CUSCO,SITIO ARQUEOLÓGICO DE PUKAPUKARA,8527.57142857143
3,CUSCO,SITIO ARQUEOLÓGICO DE QENQO,11151.714285714286
3,CUSCO,SITIO ARQUEOLÓGICO DE TAMBOMACHAY,9358.57142857143
3,HUANCAVELICA,"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""",1.1428571428571428
3,HUANCAVELICA,"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""",1.1428571428571428
3,HUÃNUCO,COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA,1.4285714285714286
3,HUÃNUCO,COMPLEJO ARQUEOLÓGICO KOTOSH,8.714285714285714
3,HUÃNUCO,PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS),33.57142857142857
3,ICA,MIRADOR DE LAS LÍNEAS DE NASCA,1052.2857142857142
3,ICA,"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""",208.0
3,ICA,MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS,218.57142857142858
3,ICA,RESERVA NACIONAL DE PARACAS,3500.5714285714284
3,ICA,RESERVA NACIONAL SAN FERNANDO,14.714285714285714
3,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS",9202.57142857143
3,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) SAN JUAN",4.714285714285714
3,JUNÃN,MUSEO DE SITIO Y SANTUARIO DE WARIWILCA,6.428571428571429
3,JUNÃN,MUSEO REGIONAL DE ARQUEOLOGÍA DE JUNÍN,0.0
3,JUNÃN,SANTUARIO HISTÓRICO DE CHACAMARCA,0.0
3,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA ARCO IRIS,113.71428571428571
3,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA DEL SOL Y DE LA LUNA,1042.857142857143
3,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA EL BRUJO,241.0
3,LA LIBERTAD,MUSEO DE SITIO CHAN CHAN,276.85714285714283
3,LA LIBERTAD,"PALACIO NIKÁN ""CASA DEL CENTRO""",874.8571428571429
3,LAMBAYEQUE,MUSEO DE SITIO DE TÚCUME,125.28571428571429
3,LAMBAYEQUE,MUSEO DE SITIO HUACA CHOTUNA-CHORNACAP,3.5714285714285716
3,LAMBAYEQUE,MUSEO DE SITIO HUACA RAJADA SIPÁN,96.0
3,LAMBAYEQUE,MUSEO DE TUMBAS REALES DEL SEÑOR DE SIPÁN,342.2857142857143
3,LAMBAYEQUE,MUSEO NACIONAL DE ARQUEOLOGÍA Y ETNOGRAFÍA HEINRICH BRÜNING,113.14285714285714
3,LAMBAYEQUE,MUSEO NACIONAL DE SICÁN,44.57142857142857
3,LAMBAYEQUE,REFUGIO DE VIDA SILVESTRE DE LAQUIPAMPA,0.0
3,LAMBAYEQUE,SANTUARIO HISTÓRICO BOSQUE DE PÓMAC,23.285714285714285
3,LIMA,CASA MUSEO JOSÉ CARLOS MARIÁTEGUI,15.142857142857142
3,LIMA,CENTRO TURÍSTICO CASTILLO DE CHANCAY,0.0
3,LIMA,CIRCUITO MÁGICO DEL AGUA DEL PARQUE DE LA RESERVA,12841.0
3,LIMA,CIUDAD SAGRADA DE CARAL,91.0
3,LIMA,COMPLEJO ARQUEOLÓGICO MATEO SALADO,41.42857142857143
3,LIMA,"LUGAR DE LA MEMORIA, LA TOLERANCIA Y LA INCLUSIÓN SOCIAL",415.0
3,LIMA,MUSEO DE ARTE ITALIANO,77.14285714285714
3,LIMA,MUSEO DE LA NACIÓN,200.33333333333334
3,LIMA,MUSEO DE LOS COMBATIENTES DEL MORRO DE ARICA,4.0
3,LIMA,"MUSEO DE SITIO ""EL MIRADOR DEL CERRO SAN CRISTÓBAL""",3.857142857142857
3,LIMA,MUSEO DE SITIO ANDRÉS AVELINO CÁCERES,0.6666666666666666
3,LIMA,MUSEO DE SITIO ARTURO JIMÉMEZ BORJA - PURUCHUCO,1.8571428571428572
3,LIMA,MUSEO DE SITIO HUACA PUCLLANA,5595.142857142857
3,LIMA,MUSEO DE SITIO HUALLAMARCA,422.2857142857143
3,LIMA,MUSEO DE SITIO PACHACAMAC,1716.142857142857
3,LIMA,MUSEO DEL EJÉRCITO CONTEMPORÁNEO CHAVÍN DE HUÁNTAR,8.666666666666666
3,LIMA,MUSEO NACIONAL DE ARQUEOLOGÍA,948.8571428571429
3,LIMA,MUSEO NACIONAL DE LA CULTURA PERUANA,28.857142857142858
3,LIMA,MUSEO NAVAL CASA GRAU,41.5
3,LIMA,REFUGIO DE VIDA SILVESTRE PANTANOS DE VILLA,69.85714285714286
3,LIMA,RESERVA NACIONAL DE LACHAY,15.571428571428571
3,LIMA,RESERVA PAISAJÍSTICA NOR YAUYOS - COCHAS,90.28571428571429
3,LIMA,ZONA ARQUEOLÓGICA DE HUAYCÁN DE CIENEGUILLA,4.428571428571429
3,LORETO,COMPLEJO TURÍSTICO DE QUISTOCOCHA,46.57142857142857
3,LORETO,MUSEO AMÉRICA,0.0
3,LORETO,RESERVA ALLPAHUAYO-MISHANA,15.714285714285714
3,LORETO,RESERVA NACIONAL DE PACAYA SAMIRIA,677.0
3,LORETO,ZONA RESERVADA SIERRA DIVISOR,30.0
3,MADRE DE DIOS,PARQUE NACIONAL DEL MANU,66.42857142857143
3,MADRE DE DIOS,RESERVA NACIONAL DE TAMBOPATA,1588.857142857143
3,MOQUEGUA,MUSEO CONTISUYO,19.285714285714285
3,MOQUEGUA,"RESERVA NACIONAL DE ISLAS, ISLOTES Y PUNTAS GUANERAS-PUNTA COLES",1.7142857142857142
3,PASCO,PARQUE NACIONAL YANACHAGA CHEMILLÉN,5.714285714285714
3,PASCO,SANTUARIO NACIONAL DE HUAYLLAY,9.285714285714286
3,PIURA,CASA MUSEO GRAN ALMIRANTE GRAU,33.8
3,PIURA,SALA DE ORO DEL MUSEO MUNICIPAL,0.7142857142857143
3,PIURA,ZONA ARQUEOLÓGICA Y MUSEO DE SITIO NARIHUALÁ,18.571428571428573
3,PUNO,COMPLEJO ARQUEOLÓGICO DE SILLUSTANI,1403.0
3,PUNO,COMPLEJO ARQUEOLÓGICO Y MUSEO DE PUKARÁ,766.4285714285714
3,PUNO,ISLA AMANTANI DEL LAGO TITICACA,375.2857142857143
3,PUNO,ISLA TAQUILE DEL LAGO TITICACA,2336.1428571428573
3,PUNO,ISLA UROS DEL LAGO TITICACA,861.4285714285714
3,PUNO,MUSEO TEMPLO SAN JUAN DE LETRÁN,6.571428571428571
3,PUNO,RESERVA NACIONAL DEL TITICACA,2531.714285714286
3,SAN MARTÃN,AGUAJAL RENACAL RÍO ROMERO SANTA ELENA,17.285714285714285
3,SAN MARTÃN,CATARATA DE AHUASHIYACU,116.57142857142857
3,SAN MARTÃN,CUEVA DE PALESTINA,7.142857142857143
3,SAN MARTÃN,LAGUNA AZUL - SAUCE,180.85714285714286
3,SAN MARTÃN,LOS BAÑOS TERMALES DE SAN MATEO,59.142857142857146
3,SAN MARTÃN,RECREO TURÍSTICO NACIENTE DE TIOYACU,86.57142857142857
3,SAN MARTÃN,RESERVA ECOLÓGICA TINGANA,21.0
3,TACNA,MUSEO DE PEAÑAS,33.42857142857143
3,TACNA,MUSEO HISTÓRICO REGIONAL - TACNA,19.857142857142858
3,TUMBES,"MUSEO DE SITIO CABEZA DE VACA ""GRAN CHILIMASA""",6.857142857142857
3,TUMBES,PARQUE NACIONAL CERROS DE AMOTAPE,0.5714285714285714
3,TUMBES,SANTUARIO NACIONAL LOS MANGLARES DE TUMBES,3.2857142857142856
3,UCAYALI,CATARATA SHAMBILLO,134.16666666666666
3,UCAYALI,PUENTE AGUAYTIA,152.33333333333334
3,UCAYALI,RECURSO TURÍSTICO DUCHA DEL DIABLO,414.0
3,UCAYALI,RECURSO TURÍSTICO LOS TOBOGANES,159.0
3,UCAYALI,RECURSO TURÍSTICO VELO DE LA NOVIA,302.0
3,UCAYALI,ZOOLÓGICO PARQUE NATURAL DE PUCALLPA,205.57142857142858
3,ÃNCASH,COMPLEJO ARQUEOLÓGICO DE PAÑAMARCA,0.7142857142857143
3,ÃNCASH,MONUMENTO ARQUEOLÓGICO CHAVÍN DE HUÁNTAR,210.71428571428572
3,ÃNCASH,MONUMENTO ARQUEOLÓGICO DE WILLKAWAIN,60.857142857142854
3,ÃNCASH,MUSEO ARQUEOLÓGICO DE ÁNCASH,44.142857142857146
3,ÃNCASH,"MUSEO REGIONAL DE CASMA ""MAX UHLE""",17.285714285714285
3,ÃNCASH,PARQUE NACIONAL HUASCARÁN,1975.2857142857142
4,AMAZONAS,CAVERNA DE QUIOCTA,45.285714285714285
4,AMAZONAS,COMPLEJO ARQUEOLÓGICO DE KUÉLAP,390.57142857142856
4,AMAZONAS,LAS CATARATAS DE GOCTA,383.0
4,AMAZONAS,MUSEO DE LEYMEBAMBA,114.28571428571429
4,AMAZONAS,SITIO ARQUEOLÓGICO DE KARAJÍA,76.14285714285714
4,AMAZONAS,SITIO ARQUEOLÓGICO REVASH,53.142857142857146
4,APURÃMAC,CONJUNTO ARQUEOLÓGICO DE SAYWITE,1.5714285714285714
4,APURÃMAC,MUSEO ARQUEOLÓGICO ANTROPOLÓGICO DE APURÍMAC,0.0
4,APURÃMAC,SANTUARIO NACIONAL DE AMPAY,4.571428571428571
4,AREQUIPA,MONASTERIO DE SANTA CATALINA,8046.571428571428
4,AREQUIPA,RESERVA NACIONAL DE SALINAS Y AGUADA BLANCA,17.571428571428573
4,AREQUIPA,RESERVA PAISAJÍSTICA SUB CUENCA DEL COTAHUASI,17.142857142857142
4,AREQUIPA,SANTUARIO NACIONAL LAGUNAS DE MEJÍA,5.142857142857143
4,AREQUIPA,VALLE DEL COLCA,8247.57142857143
4,AYACUCHO,CENTRO ARQUEOLÓGICO INTIHUATANA,20.571428571428573
4,AYACUCHO,COMPLEJO ARQUEOLÓGICO DE WARI,44.857142857142854
4,AYACUCHO,MUSEO ARQUEÓLOGICO HIPÓLITO UNANUE,3.5714285714285716
4,AYACUCHO,MUSEO DE SITIO DE QUINUA,3.4285714285714284
4,AYACUCHO,RESERVA NACIONAL PAMPA GALERAS BARBARA DE A´CHILLE,26.142857142857142
4,AYACUCHO,SANTUARIO HISTÓRICO PAMPA DE AYACUCHO,172.28571428571428
4,CAJAMARCA,CENTRO ARQUEOLÓGICO VENTANILLAS DE OTUZCO,110.28571428571429
4,CAJAMARCA,COMPLEJO MONUMENTAL BELÉN,128.42857142857142
4,CAJAMARCA,MONUMENTO ARQUEOLÓGICO CUMBEMAYO,111.42857142857143
4,CAJAMARCA,SITIO ARQUEOLÓGICO KUNTUR WASI,4.857142857142857
4,CALLAO,MUSEO DE FORTALEZA DEL REAL FELIPE,63.142857142857146
4,CALLAO,"MUSEO NAVAL DEL PERÚ ""CAPITÁN DE NAVÍO JULIO JOSÉ ELÍAS MURGUÍA"" - SEDE CALLAO",43.142857142857146
4,CALLAO,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS - PALOMINO",927.2857142857143
4,CUSCO,CAMINO INKA CHACHABAMBA (KM. 104),2097.5714285714284
4,CUSCO,CAMINO INKA INTIHUATANA KM. 122,7325.833333333333
4,CUSCO,CAMINO INKA PISCACUCHO (KM. 82),2719.285714285714
4,CUSCO,CAMINO INKA QORYWAYRACHINA (KM. 88),88.42857142857143
4,CUSCO,CIUDAD INKA DE MACHUPICCHU,59523.0
4,CUSCO,COMPLEJO ARQUEOLÓGICO DE HUCHUY QOSQO,95.2
4,CUSCO,COMPLEJO ARQUEOLÓGICO DE MORAY,25655.14285714286
4,CUSCO,COMPLEJO ARQUEOLÓGICO DE TARAWASI,24.2
4,CUSCO,COMPLEJO ARQUEOLÓGICO DE TIPÓN,1372.7142857142858
4,CUSCO,EXPLANADA DE SAQSAYHUAMAN,26312.14285714286
4,CUSCO,LLAULLIPATA,12630.0
4,CUSCO,MUSEO DE SITIO CHINCHERO,155.75
4,CUSCO,MUSEO DE SITIO MANUEL CHÁVEZ BALLÓN,629.7142857142857
4,CUSCO,MUSEO HISTÓRICO REGIONAL - CUSCO,3330.714285714286
4,CUSCO,PARQUE ARQUEOLÓGICO DE CHOQUEQUIRAO,249.71428571428572
4,CUSCO,PARQUE ARQUEOLÓGICO DE OLLANTAYTAMBO,33503.857142857145
4,CUSCO,PARQUE ARQUEOLÓGICO DE PIKILLAQTA,1691.0
4,CUSCO,PARQUE ARQUEOLÓGICO DE PISAQ,20138.85714285714
4,CUSCO,PARQUE ARQUEOLÓGICO DE RAQCHI,4033.714285714286
4,CUSCO,PUQRO,10414.285714285714
4,CUSCO,RUMIPUNKU,2942.1428571428573
4,CUSCO,SANTUARIO HISTÓRICO DE MACHUPICCHU,64428.28571428572
4,CUSCO,SAPANTIANA,1140.0
4,CUSCO,SERVICIOS DE TREN INCA RAIL,35723.28571428572
4,CUSCO,SERVICIOS DE TRENES DE PERU RAIL,38862.8
4,CUSCO,SITIO ARQUEOLÓGICO DE PUKAPUKARA,10932.57142857143
4,CUSCO,SITIO ARQUEOLÓGICO DE QENQO,15351.142857142857
4,CUSCO,SITIO ARQUEOLÓGICO DE TAMBOMACHAY,13880.285714285714
4,HUANCAVELICA,"MUSEO ARQUEOLÓGICO ""SAMUEL HUMBERTO ESPINOZA LOZANO""",3.857142857142857
4,HUANCAVELICA,"MUSEO REGIONAL ""DANIEL HERNÁNDEZ MORILLO""",1.2857142857142858
4,HUÃNUCO,COMPLEJO ARQUEOLÓGICO HUÁNUCO PAMPA,5.285714285714286
4,HUÃNUCO,COMPLEJO ARQUEOLÓGICO KOTOSH,14.142857142857142
4,HUÃNUCO,PARQUE NACIONAL DE TINGO MARÍA (CUEVA DE LAS LECHUZAS),30.857142857142858
4,ICA,MIRADOR DE LAS LÍNEAS DE NASCA,2213.1428571428573
4,ICA,"MUSEO DE SITIO PARACAS ""JULIO C. TELLO""",185.85714285714286
4,ICA,MUSEO REGIONAL ADOLFO BERMÚDEZ JENKINS,235.14285714285714
4,ICA,RESERVA NACIONAL DE PARACAS,4127.428571428572
4,ICA,RESERVA NACIONAL SAN FERNANDO,16.571428571428573
4,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) ISLAS BALLESTAS",8131.857142857143
4,ICA,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS (RNSIIPG) SAN JUAN",1.8571428571428572
4,JUNÃN,MUSEO DE SITIO Y SANTUARIO DE WARIWILCA,6.0
4,JUNÃN,MUSEO REGIONAL DE ARQUEOLOGÍA DE JUNÍN,0.0
4,JUNÃN,SANTUARIO HISTÓRICO DE CHACAMARCA,0.0
4,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA ARCO IRIS,74.85714285714286
4,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA DEL SOL Y DE LA LUNA,755.2857142857143
4,LA LIBERTAD,COMPLEJO ARQUEOLÓGICO HUACA EL BRUJO,228.0
4,LA LIBERTAD,MUSEO DE SITIO CHAN CHAN,228.28571428571428
4,LA LIBERTAD,"PALACIO NIKÁN ""CASA DEL CENTRO""",708.7142857142857
4,LAMBAYEQUE,MUSEO DE SITIO DE TÚCUME,124.0
4,LAMBAYEQUE,MUSEO DE SITIO HUACA CHOTUNA-CHORNACAP,3.2857142857142856
4,LAMBAYEQUE,MUSEO DE SITIO HUACA RAJADA SIPÁN,116.14285714285714
4,LAMBAYEQUE,MUSEO DE TUMBAS REALES DEL SEÑOR DE SIPÁN,346.7142857142857
4,LAMBAYEQUE,MUSEO NACIONAL DE ARQUEOLOGÍA Y ETNOGRAFÍA HEINRICH BRÜNING,85.0
4,LAMBAYEQUE,MUSEO NACIONAL DE SICÁN,45.714285714285715
4,LAMBAYEQUE,REFUGIO DE VIDA SILVESTRE DE LAQUIPAMPA,0.0
4,LAMBAYEQUE,SANTUARIO HISTÓRICO BOSQUE DE PÓMAC,21.428571428571427
4,LIMA,CASA MUSEO JOSÉ CARLOS MARIÁTEGUI,14.428571428571429
4,LIMA,CENTRO TURÍSTICO CASTILLO DE CHANCAY,0.0
4,LIMA,CIRCUITO MÁGICO DEL AGUA DEL PARQUE DE LA RESERVA,7220.428571428572
4,LIMA,CIUDAD SAGRADA DE CARAL,137.42857142857142
4,LIMA,COMPLEJO ARQUEOLÓGICO MATEO SALADO,30.857142857142858
4,LIMA,"LUGAR DE LA MEMORIA, LA TOLERANCIA Y LA INCLUSIÓN SOCIAL",385.0
4,LIMA,MUSEO DE ARTE ITALIANO,64.57142857142857
4,LIMA,MUSEO DE LA NACIÓN,140.33333333333334
4,LIMA,MUSEO DE LOS COMBATIENTES DEL MORRO DE ARICA,2.6666666666666665
4,LIMA,"MUSEO DE SITIO ""EL MIRADOR DEL CERRO SAN CRISTÓBAL""",1.8571428571428572
4,LIMA,MUSEO DE SITIO ANDRÉS AVELINO CÁCERES,0.0
4,LIMA,MUSEO DE SITIO ARTURO JIMÉMEZ BORJA - PURUCHUCO,0.5714285714285714
4,LIMA,MUSEO DE SITIO HUACA PUCLLANA,6240.142857142857
4,LIMA,MUSEO DE SITIO HUALLAMARCA,452.0
4,LIMA,MUSEO DE SITIO PACHACAMAC,1593.5714285714287
4,LIMA,MUSEO DEL EJÉRCITO CONTEMPORÁNEO CHAVÍN DE HUÁNTAR,0.0
4,LIMA,MUSEO NACIONAL DE ARQUEOLOGÍA,909.8571428571429
4,LIMA,MUSEO NACIONAL DE LA CULTURA PERUANA,34.0
4,LIMA,MUSEO NAVAL CASA GRAU,26.0
4,LIMA,REFUGIO DE VIDA SILVESTRE PANTANOS DE VILLA,45.714285714285715
4,LIMA,RESERVA NACIONAL DE LACHAY,9.0
4,LIMA,RESERVA PAISAJÍSTICA NOR YAUYOS - COCHAS,107.85714285714286
4,LIMA,ZONA ARQUEOLÓGICA DE HUAYCÁN DE CIENEGUILLA,12.142857142857142
4,LORETO,COMPLEJO TURÍSTICO DE QUISTOCOCHA,40.285714285714285
4,LORETO,MUSEO AMÉRICA,0.0
4,LORETO,RESERVA ALLPAHUAYO-MISHANA,19.0
4,LORETO,RESERVA NACIONAL DE PACAYA SAMIRIA,639.1428571428571
4,LORETO,ZONA RESERVADA SIERRA DIVISOR,68.42857142857143
4,MADRE DE DIOS,PARQUE NACIONAL DEL MANU,152.57142857142858
4,MADRE DE DIOS,RESERVA NACIONAL DE TAMBOPATA,2969.0
4,MOQUEGUA,MUSEO CONTISUYO,18.285714285714285
4,MOQUEGUA,"RESERVA NACIONAL DE ISLAS, ISLOTES Y PUNTAS GUANERAS-PUNTA COLES",1.5714285714285714
4,PASCO,PARQUE NACIONAL YANACHAGA CHEMILLÉN,11.0
4,PASCO,SANTUARIO NACIONAL DE HUAYLLAY,12.857142857142858
4,PIURA,CASA MUSEO GRAN ALMIRANTE GRAU,14.8
4,PIURA,SALA DE ORO DEL MUSEO MUNICIPAL,1.8571428571428572
4,PIURA,ZONA ARQUEOLÓGICA Y MUSEO DE SITIO NARIHUALÁ,13.285714285714286
4,PUNO,COMPLEJO ARQUEOLÓGICO DE SILLUSTANI,1674.142857142857
4,PUNO,COMPLEJO ARQUEOLÓGICO Y MUSEO DE PUKARÁ,1091.5714285714287
4,PUNO,ISLA AMANTANI DEL LAGO TITICACA,359.57142857142856
4,PUNO,ISLA TAQUILE DEL LAGO TITICACA,1215.142857142857
4,PUNO,ISLA UROS DEL LAGO TITICACA,886.8571428571429
4,PUNO,MUSEO TEMPLO SAN JUAN DE LETRÁN,6.571428571428571
4,PUNO,RESERVA NACIONAL DEL TITICACA,2311.0
4,SAN MARTÃN,AGUAJAL RENACAL RÍO ROMERO SANTA ELENA,17.714285714285715
4,SAN MARTÃN,CATARATA DE AHUASHIYACU,137.71428571428572
4,SAN MARTÃN,CUEVA DE PALESTINA,9.714285714285714
4,SAN MARTÃN,LAGUNA AZUL - SAUCE,226.0
4,SAN MARTÃN,LOS BAÑOS TERMALES DE SAN MATEO,95.28571428571429
4,SAN MARTÃN,RECREO TURÍSTICO NACIENTE DE TIOYACU,75.85714285714286
4,SAN MARTÃN,RESERVA ECOLÓGICA TINGANA,32.142857142857146
4,TACNA,MUSEO DE PEAÑAS,0.5714285714285714
4,TACNA,MUSEO HISTÓRICO REGIONAL - TACNA,5.428571428571429
4,TUMBES,"MUSEO DE SITIO CABEZA DE VACA ""GRAN CHILIMASA""",1.1428571428571428
4,TUMBES,PARQUE NACIONAL CERROS DE AMOTAPE,1.1428571428571428
4,TUMBES,SANTUARIO NACIONAL LOS MANGLARES DE TUMBES,1.5714285714285714
4,UCAYALI,CATARATA SHAMBILLO,136.66666666666666
4,UCAYALI,PUENTE AGUAYTIA,196.33333333333334
4,UCAYALI,RECURSO TURÍSTICO DUCHA DEL DIABLO,534.8333333333334
4,UCAYALI,RECURSO TURÍSTICO LOS TOBOGANES,178.0
4,UCAYALI,RECURSO TURÍSTICO VELO DE LA NOVIA,435.57142857142856
4,UCAYALI,ZOOLÓGICO PARQUE NATURAL DE PUCALLPA,296.0
4,ÃNCASH,COMPLEJO ARQUEOLÓGICO DE PAÑAMARCA,3.4285714285714284
4,ÃNCASH,MONUMENTO ARQUEOLÓGICO CHAVÍN DE HUÁNTAR,224.42857142857142
4,ÃNCASH,MONUMENTO ARQUEOLÓGICO DE WILLKAWAIN,39.0
4,ÃNCASH,MUSEO ARQUEOLÓGICO DE ÁNCASH,62.857142857142854
4,ÃNCASH,"MUSEO REGIONAL DE CASMA ""MAX UHLE""",22.285714285714285
4,ÃNCASH,PARQUE NACIONAL HUASCARÁN,2626.4285714285716
5,AMAZONAS,CAVERNA DE QUIOCTA,51.857142857142854
5,AMAZONAS,COMPLEJO ARQUEOLÓGICO DE KUÉLAP,336.85714285714283
5,AMAZONAS,LAS CATARATAS DE GOCTA,317.14285714285717
5,AMAZONAS,MUSEO DE LEYMEBAMBA,104.57142857142857
5,AMAZONAS,SITIO ARQUEOLÓGICO DE KARAJÍA,100.85714285714286
5,AMAZONAS,SITIO ARQUEOLÓGICO REVASH,74.71428571428571
5,APURÃMAC,CONJUNTO ARQUEOLÓGICO DE SAYWITE,9.428571428571429
5,APURÃMAC,MUSEO ARQUEOLÓGICO ANTROPOLÓGICO DE APURÍMAC,0.0
5,APURÃMAC,SANTUARIO NACIONAL DE AMPAY,8.857142857142858
5,AREQUIPA,MONASTERIO DE SANTA CATALINA,9023.285714285714
5,AREQUIPA,RESERVA NACIONAL DE SALINAS Y AGUADA BLANCA,49.714285714285715
5,AREQUIPA,RESERVA PAISAJÍSTICA SUB CUENCA DEL COTAHUASI,16.142857142857142
5,AREQUIPA,SANTUARIO NACIONAL LAGUNAS DE MEJÍA,5.714285714285714
5,AREQUIPA,VALLE DEL COLCA,9008.42857142857
5,AYACUCHO,CENTRO ARQUEOLÓGICO INTIHUATANA,100.71428571428571
5,AYACUCHO,COMPLEJO ARQUEOLÓGICO DE WARI,27.0
5,AYACUCHO,MUSEO ARQUEÓLOGICO HIPÓLITO UNANUE,5.428571428571429
5,AYACUCHO,MUSEO DE SITIO DE QUINUA,3.0
5,AYACUCHO,RESERVA NACIONAL PAMPA GALERAS BARBARA DE A´CHILLE,8.142857142857142
5,AYACUCHO,SANTUARIO HISTÓRICO PAMPA DE AYACUCHO,79.57142857142857
5,CAJAMARCA,CENTRO ARQUEOLÓGICO VENTANILLAS DE OTUZCO,159.42857142857142
5,CAJAMARCA,COMPLEJO MONUMENTAL BELÉN,151.14285714285714
5,CAJAMARCA,MONUMENTO ARQUEOLÓGICO CUMBEMAYO,135.0
5,CAJAMARCA,SITIO ARQUEOLÓGICO KUNTUR WASI,14.857142857142858
5,CALLAO,MUSEO DE FORTALEZA DEL REAL FELIPE,50.57142857142857
5,CALLAO,"MUSEO NAVAL DEL PERÚ ""CAPITÁN DE NAVÍO JULIO JOSÉ ELÍAS MURGUÍA"" - SEDE CALLAO",25.142857142857142
5,CALLAO,"RESERVA NACIONAL SISTEMA DE ISLAS, ISLOTES Y PUNTAS GUANERAS - PALOMINO",578.8571428571429
5,CUSCO,CAMINO INKA CHACHABAMBA (KM. 104),2204.5714285714284
5,CUSCO,CAMINO INKA INTIHUATANA KM. 122,7054.666666666667
