FECHA_CORTE;ANIO;ID_MES;MES;ID_PAIS;PAIS;ID_CONTINENTE;CONTINENTE;ID_OCM;OCM;DEPARTAMENTO_OCM;NUMERO_VISITANTES;BLOQUE;TIPO_VISITANTE
20260330;2025;1;ENERO;99;KATAR;5;ASIA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;100;KAZAJSTÁN;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;100;KAZAJSTÁN;5;ASIA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;100;KAZAJSTÁN;5;ASIA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;100;KAZAJSTÁN;5;ASIA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;100;KAZAJSTÁN;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;100;KAZAJSTÁN;5;ASIA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;101;KENIA;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;101;KENIA;6;ÁFRICA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;101;KENIA;6;ÁFRICA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;101;KENIA;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;101;KENIA;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;101;KENIA;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;102;KIRGUISTÁN;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;102;KIRGUISTÁN;5;ASIA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;102;KIRGUISTÁN;5;ASIA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;102;KIRGUISTÁN;5;ASIA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;102;KIRGUISTÁN;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;102;KIRGUISTÁN;5;ASIA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;103;KIRIBATI;7;OCEANÍA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;103;KIRIBATI;7;OCEANÍA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;103;KIRIBATI;7;OCEANÍA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;103;KIRIBATI;7;OCEANÍA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;103;KIRIBATI;7;OCEANÍA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;103;KIRIBATI;7;OCEANÍA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;104;KUWAIT;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;104;KUWAIT;5;ASIA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;104;KUWAIT;5;ASIA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;104;KUWAIT;5;ASIA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;104;KUWAIT;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;104;KUWAIT;5;ASIA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;105;LAOS;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;105;LAOS;5;ASIA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;105;LAOS;5;ASIA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;105;LAOS;5;ASIA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;105;LAOS;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;105;LAOS;5;ASIA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;106;LESOTHO;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;106;LESOTHO;6;ÁFRICA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;106;LESOTHO;6;ÁFRICA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;106;LESOTHO;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;106;LESOTHO;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;106;LESOTHO;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;107;LETONIA;4;EUROPA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;107;LETONIA;4;EUROPA;2;SANTA ROSA;TACNA;1;;EXCURSIONISTAS
20260330;2025;1;ENERO;107;LETONIA;4;EUROPA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;107;LETONIA;4;EUROPA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;107;LETONIA;4;EUROPA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;107;LETONIA;4;EUROPA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;108;LÍBANO;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;1;;EXCURSIONISTAS
20260330;2025;1;ENERO;108;LÍBANO;5;ASIA;2;SANTA ROSA;TACNA;1;;EXCURSIONISTAS
20260330;2025;1;ENERO;108;LÍBANO;5;ASIA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;108;LÍBANO;5;ASIA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;108;LÍBANO;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;108;LÍBANO;5;ASIA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;109;LIBERIA;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;109;LIBERIA;6;ÁFRICA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;109;LIBERIA;6;ÁFRICA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;109;LIBERIA;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;109;LIBERIA;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;109;LIBERIA;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;110;LIBIA;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;110;LIBIA;6;ÁFRICA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;110;LIBIA;6;ÁFRICA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;110;LIBIA;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;110;LIBIA;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;110;LIBIA;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;111;LIECHTENSTEIN;4;EUROPA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;2;;EXCURSIONISTAS
20260330;2025;1;ENERO;111;LIECHTENSTEIN;4;EUROPA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;111;LIECHTENSTEIN;4;EUROPA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;111;LIECHTENSTEIN;4;EUROPA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;111;LIECHTENSTEIN;4;EUROPA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;111;LIECHTENSTEIN;4;EUROPA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;112;LITUANIA;4;EUROPA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;112;LITUANIA;4;EUROPA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;112;LITUANIA;4;EUROPA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;112;LITUANIA;4;EUROPA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;112;LITUANIA;4;EUROPA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;112;LITUANIA;4;EUROPA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;113;LUXEMBURGO;4;EUROPA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;2;;EXCURSIONISTAS
20260330;2025;1;ENERO;113;LUXEMBURGO;4;EUROPA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;113;LUXEMBURGO;4;EUROPA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;113;LUXEMBURGO;4;EUROPA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;113;LUXEMBURGO;4;EUROPA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;113;LUXEMBURGO;4;EUROPA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;114;MADAGASCAR;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;114;MADAGASCAR;6;ÁFRICA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;114;MADAGASCAR;6;ÁFRICA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;114;MADAGASCAR;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;114;MADAGASCAR;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;114;MADAGASCAR;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;115;MALASIA;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;1;APEC;EXCURSIONISTAS
20260330;2025;1;ENERO;115;MALASIA;5;ASIA;2;SANTA ROSA;TACNA;0;APEC;EXCURSIONISTAS
20260330;2025;1;ENERO;115;MALASIA;5;ASIA;3;DESAGUADERO;PUNO;0;APEC;EXCURSIONISTAS
20260330;2025;1;ENERO;115;MALASIA;5;ASIA;4;KASANI;PUNO;0;APEC;EXCURSIONISTAS
20260330;2025;1;ENERO;115;MALASIA;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;APEC;EXCURSIONISTAS
20260330;2025;1;ENERO;115;MALASIA;5;ASIA;6;OTRAS OCM;-;0;APEC;EXCURSIONISTAS
20260330;2025;1;ENERO;116;MALAWI;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;116;MALAWI;6;ÁFRICA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;116;MALAWI;6;ÁFRICA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;116;MALAWI;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;116;MALAWI;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;116;MALAWI;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;117;MALDIVAS;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;117;MALDIVAS;5;ASIA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;117;MALDIVAS;5;ASIA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;117;MALDIVAS;5;ASIA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;117;MALDIVAS;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;117;MALDIVAS;5;ASIA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;118;MALÍ;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;118;MALÍ;6;ÁFRICA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;118;MALÍ;6;ÁFRICA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;118;MALÍ;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;118;MALÍ;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;118;MALÍ;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;119;MALTA;4;EUROPA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;1;;EXCURSIONISTAS
20260330;2025;1;ENERO;119;MALTA;4;EUROPA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;119;MALTA;4;EUROPA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;119;MALTA;4;EUROPA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;119;MALTA;4;EUROPA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;119;MALTA;4;EUROPA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;120;MARRUECOS;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;120;MARRUECOS;6;ÁFRICA;2;SANTA ROSA;TACNA;0;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;120;MARRUECOS;6;ÁFRICA;3;DESAGUADERO;PUNO;0;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;120;MARRUECOS;6;ÁFRICA;4;KASANI;PUNO;0;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;120;MARRUECOS;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;120;MARRUECOS;6;ÁFRICA;6;OTRAS OCM;-;0;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;121;MAURICIO;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;121;MAURICIO;6;ÁFRICA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;121;MAURICIO;6;ÁFRICA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;121;MAURICIO;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;121;MAURICIO;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;121;MAURICIO;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;122;MAURITANIA;6;ÁFRICA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;122;MAURITANIA;6;ÁFRICA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;122;MAURITANIA;6;ÁFRICA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;122;MAURITANIA;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;122;MAURITANIA;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;122;MAURITANIA;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;123;MÉXICO;1;AMÉRICA DEL NORTE;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;188;ALIANZA PACÍFICO, APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;123;MÉXICO;1;AMÉRICA DEL NORTE;2;SANTA ROSA;TACNA;14;ALIANZA PACÍFICO, APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;123;MÉXICO;1;AMÉRICA DEL NORTE;3;DESAGUADERO;PUNO;4;ALIANZA PACÍFICO, APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;123;MÉXICO;1;AMÉRICA DEL NORTE;4;KASANI;PUNO;1;ALIANZA PACÍFICO, APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;123;MÉXICO;1;AMÉRICA DEL NORTE;5;CEBAF - TUMBES;TUMBES;0;ALIANZA PACÍFICO, APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;123;MÉXICO;1;AMÉRICA DEL NORTE;6;OTRAS OCM;-;8;ALIANZA PACÍFICO, APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;124;MÓNACO;4;EUROPA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;81;GUINEA ECUATORIAL;6;ÁFRICA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;81;GUINEA ECUATORIAL;6;ÁFRICA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;81;GUINEA ECUATORIAL;6;ÁFRICA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;82;GUYANA;3;AMÉRICA DEL SUR;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;82;GUYANA;3;AMÉRICA DEL SUR;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;82;GUYANA;3;AMÉRICA DEL SUR;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;82;GUYANA;3;AMÉRICA DEL SUR;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;82;GUYANA;3;AMÉRICA DEL SUR;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;82;GUYANA;3;AMÉRICA DEL SUR;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;83;HAITÍ;2;AMÉRICA CENTRAL;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;83;HAITÍ;2;AMÉRICA CENTRAL;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;83;HAITÍ;2;AMÉRICA CENTRAL;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;83;HAITÍ;2;AMÉRICA CENTRAL;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;83;HAITÍ;2;AMÉRICA CENTRAL;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;83;HAITÍ;2;AMÉRICA CENTRAL;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;84;HONDURAS;2;AMÉRICA CENTRAL;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;4;;EXCURSIONISTAS
20260330;2025;1;ENERO;84;HONDURAS;2;AMÉRICA CENTRAL;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;84;HONDURAS;2;AMÉRICA CENTRAL;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;84;HONDURAS;2;AMÉRICA CENTRAL;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;84;HONDURAS;2;AMÉRICA CENTRAL;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;84;HONDURAS;2;AMÉRICA CENTRAL;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;85;HONG KONG;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;20;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;85;HONG KONG;5;ASIA;2;SANTA ROSA;TACNA;0;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;85;HONG KONG;5;ASIA;3;DESAGUADERO;PUNO;0;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;85;HONG KONG;5;ASIA;4;KASANI;PUNO;0;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;85;HONG KONG;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;85;HONG KONG;5;ASIA;6;OTRAS OCM;-;0;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;86;HUNGRÍA;4;EUROPA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;7;;EXCURSIONISTAS
20260330;2025;1;ENERO;86;HUNGRÍA;4;EUROPA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;86;HUNGRÍA;4;EUROPA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;86;HUNGRÍA;4;EUROPA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;86;HUNGRÍA;4;EUROPA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;86;HUNGRÍA;4;EUROPA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;87;INDIA;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;9;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;87;INDIA;5;ASIA;2;SANTA ROSA;TACNA;6;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;87;INDIA;5;ASIA;3;DESAGUADERO;PUNO;0;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;87;INDIA;5;ASIA;4;KASANI;PUNO;0;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;87;INDIA;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;87;INDIA;5;ASIA;6;OTRAS OCM;-;10;OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;88;INDONESIA;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;4;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;88;INDONESIA;5;ASIA;2;SANTA ROSA;TACNA;0;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;88;INDONESIA;5;ASIA;3;DESAGUADERO;PUNO;0;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;88;INDONESIA;5;ASIA;4;KASANI;PUNO;0;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;88;INDONESIA;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;88;INDONESIA;5;ASIA;6;OTRAS OCM;-;27;APEC, OCEX;EXCURSIONISTAS
20260330;2025;1;ENERO;89;IRAK;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;89;IRAK;5;ASIA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;89;IRAK;5;ASIA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;89;IRAK;5;ASIA;4;KASANI;PUNO;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;89;IRAK;5;ASIA;5;CEBAF - TUMBES;TUMBES;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;89;IRAK;5;ASIA;6;OTRAS OCM;-;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;90;IRÁN;5;ASIA;1;AEROPUERTO INTERNACIONAL JORGE CHÁVEZ;LIMA Y CALLAO;1;;EXCURSIONISTAS
20260330;2025;1;ENERO;90;IRÁN;5;ASIA;2;SANTA ROSA;TACNA;0;;EXCURSIONISTAS
20260330;2025;1;ENERO;90;IRÁN;5;ASIA;3;DESAGUADERO;PUNO;0;;EXCURSIONISTAS
