FECHA_CORTE,ANIO,ID_MES,MES,ID_PAIS,PAIS,ID_CONTINENTE,CONTINENTE,ID_OCM,OCM,DEPARTAMENTO_OCM,NUMERO_VISITANTES,TIPO_VISITANTE
20260330,2019,10,OCTUBRE,84,HONDURAS,2,AMÉRICA CENTRAL,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,84,HONDURAS,2,AMÉRICA CENTRAL,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,84,HONDURAS,2,AMÉRICA CENTRAL,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,84,HONDURAS,2,AMÉRICA CENTRAL,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,84,HONDURAS,2,AMÉRICA CENTRAL,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,84,HONDURAS,2,AMÉRICA CENTRAL,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,85,HONG KONG,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,4,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,85,HONG KONG,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,85,HONG KONG,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,85,HONG KONG,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,85,HONG KONG,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,85,HONG KONG,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,86,HUNGRÍA,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,13,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,86,HUNGRÍA,4,EUROPA,2,SANTA ROSA,TACNA,1,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,86,HUNGRÍA,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,86,HUNGRÍA,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,86,HUNGRÍA,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,86,HUNGRÍA,4,EUROPA,6,OTRAS OCM,-,1,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,87,INDIA,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,87,INDIA,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,87,INDIA,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,87,INDIA,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,87,INDIA,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,87,INDIA,5,ASIA,6,OTRAS OCM,-,3,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,88,INDONESIA,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,88,INDONESIA,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,88,INDONESIA,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,88,INDONESIA,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,88,INDONESIA,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,88,INDONESIA,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,89,IRAK,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,89,IRAK,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,89,IRAK,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,89,IRAK,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,89,IRAK,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,89,IRAK,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,90,IRÁN,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,90,IRÁN,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,90,IRÁN,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,90,IRÁN,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,41,CHIPRE,4,EUROPA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,41,CHIPRE,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,41,CHIPRE,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,41,CHIPRE,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,41,CHIPRE,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,42,COLOMBIA,3,AMÉRICA DEL SUR,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,318,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,42,COLOMBIA,3,AMÉRICA DEL SUR,2,SANTA ROSA,TACNA,377,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,42,COLOMBIA,3,AMÉRICA DEL SUR,3,DESAGUADERO,PUNO,13,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,42,COLOMBIA,3,AMÉRICA DEL SUR,4,KASANI,PUNO,21,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,42,COLOMBIA,3,AMÉRICA DEL SUR,5,CEBAF - TUMBES,TUMBES,31,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,42,COLOMBIA,3,AMÉRICA DEL SUR,6,OTRAS OCM,-,8,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,43,COMORAS (ISL),6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,43,COMORAS (ISL),6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,43,COMORAS (ISL),6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,43,COMORAS (ISL),6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,43,COMORAS (ISL),6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,43,COMORAS (ISL),6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,44,CONGO,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,44,CONGO,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,44,CONGO,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,44,CONGO,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,44,CONGO,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,44,CONGO,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,45,COREA DEL NORTE,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,45,COREA DEL NORTE,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,45,COREA DEL NORTE,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,45,COREA DEL NORTE,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,45,COREA DEL NORTE,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,45,COREA DEL NORTE,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,46,COREA DEL SUR,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,7,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,46,COREA DEL SUR,5,ASIA,2,SANTA ROSA,TACNA,2,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,46,COREA DEL SUR,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,46,COREA DEL SUR,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,46,COREA DEL SUR,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,46,COREA DEL SUR,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,47,COSTA MARFIL,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,47,COSTA MARFIL,6,ÁFRICA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,47,COSTA MARFIL,6,ÁFRICA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,47,COSTA MARFIL,6,ÁFRICA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,47,COSTA MARFIL,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,47,COSTA MARFIL,6,ÁFRICA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,48,COSTA RICA,2,AMÉRICA CENTRAL,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,48,COSTA RICA,2,AMÉRICA CENTRAL,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,48,COSTA RICA,2,AMÉRICA CENTRAL,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,48,COSTA RICA,2,AMÉRICA CENTRAL,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,48,COSTA RICA,2,AMÉRICA CENTRAL,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,48,COSTA RICA,2,AMÉRICA CENTRAL,6,OTRAS OCM,-,1,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,90,IRÁN,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,90,IRÁN,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,91,IRLANDA,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,20,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,91,IRLANDA,4,EUROPA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,91,IRLANDA,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,91,IRLANDA,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,91,IRLANDA,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,91,IRLANDA,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,92,ISLAND MARSHALL,7,OCEANÍA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,92,ISLAND MARSHALL,7,OCEANÍA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,92,ISLAND MARSHALL,7,OCEANÍA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,92,ISLAND MARSHALL,7,OCEANÍA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,92,ISLAND MARSHALL,7,OCEANÍA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,92,ISLAND MARSHALL,7,OCEANÍA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,93,ISLANDIA,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,93,ISLANDIA,4,EUROPA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,93,ISLANDIA,4,EUROPA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,93,ISLANDIA,4,EUROPA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,93,ISLANDIA,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,93,ISLANDIA,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,94,ISRAEL,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,26,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,94,ISRAEL,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,94,ISRAEL,5,ASIA,3,DESAGUADERO,PUNO,1,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,94,ISRAEL,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,94,ISRAEL,5,ASIA,5,CEBAF - TUMBES,TUMBES,1,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,94,ISRAEL,5,ASIA,6,OTRAS OCM,-,1,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,95,ITALIA,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,36,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,95,ITALIA,4,EUROPA,2,SANTA ROSA,TACNA,1,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,95,ITALIA,4,EUROPA,3,DESAGUADERO,PUNO,8,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,95,ITALIA,4,EUROPA,4,KASANI,PUNO,6,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,95,ITALIA,4,EUROPA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,95,ITALIA,4,EUROPA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,96,JAMAICA,2,AMÉRICA CENTRAL,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,1,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,96,JAMAICA,2,AMÉRICA CENTRAL,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,96,JAMAICA,2,AMÉRICA CENTRAL,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,96,JAMAICA,2,AMÉRICA CENTRAL,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,96,JAMAICA,2,AMÉRICA CENTRAL,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,96,JAMAICA,2,AMÉRICA CENTRAL,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,97,JAPÓN,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,60,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,97,JAPÓN,5,ASIA,2,SANTA ROSA,TACNA,2,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,97,JAPÓN,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,97,JAPÓN,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,97,JAPÓN,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,97,JAPÓN,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,98,JORDANIA,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,98,JORDANIA,5,ASIA,2,SANTA ROSA,TACNA,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,98,JORDANIA,5,ASIA,3,DESAGUADERO,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,98,JORDANIA,5,ASIA,4,KASANI,PUNO,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,98,JORDANIA,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,EXCURSIONISTAS
20260330,2019,10,OCTUBRE,98,JORDANIA,5,ASIA,6,OTRAS OCM,-,0,EXCURSIONISTAS
20260330,2019,11,NOVIEMBRE,5,ANGOLA,6,ÁFRICA,4,KASANI,PUNO,0,TURISTAS
20260330,2019,11,NOVIEMBRE,5,ANGOLA,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,TURISTAS
20260330,2019,11,NOVIEMBRE,5,ANGOLA,6,ÁFRICA,6,OTRAS OCM,-,0,TURISTAS
20260330,2019,11,NOVIEMBRE,6,ANT. BARBUDA,2,AMÉRICA CENTRAL,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,4,TURISTAS
20260330,2019,11,NOVIEMBRE,6,ANT. BARBUDA,2,AMÉRICA CENTRAL,2,SANTA ROSA,TACNA,0,TURISTAS
20260330,2019,11,NOVIEMBRE,6,ANT. BARBUDA,2,AMÉRICA CENTRAL,3,DESAGUADERO,PUNO,0,TURISTAS
20260330,2019,11,NOVIEMBRE,6,ANT. BARBUDA,2,AMÉRICA CENTRAL,4,KASANI,PUNO,0,TURISTAS
20260330,2019,11,NOVIEMBRE,6,ANT. BARBUDA,2,AMÉRICA CENTRAL,5,CEBAF - TUMBES,TUMBES,0,TURISTAS
20260330,2019,11,NOVIEMBRE,6,ANT. BARBUDA,2,AMÉRICA CENTRAL,6,OTRAS OCM,-,0,TURISTAS
20260330,2019,11,NOVIEMBRE,7,ARABIA SAUDITA,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,13,TURISTAS
20260330,2019,11,NOVIEMBRE,7,ARABIA SAUDITA,5,ASIA,2,SANTA ROSA,TACNA,0,TURISTAS
20260330,2019,11,NOVIEMBRE,7,ARABIA SAUDITA,5,ASIA,3,DESAGUADERO,PUNO,1,TURISTAS
20260330,2019,11,NOVIEMBRE,7,ARABIA SAUDITA,5,ASIA,4,KASANI,PUNO,1,TURISTAS
20260330,2019,11,NOVIEMBRE,7,ARABIA SAUDITA,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,TURISTAS
20260330,2019,11,NOVIEMBRE,7,ARABIA SAUDITA,5,ASIA,6,OTRAS OCM,-,0,TURISTAS
20260330,2019,11,NOVIEMBRE,8,ARGELIA,6,ÁFRICA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,6,TURISTAS
20260330,2019,11,NOVIEMBRE,8,ARGELIA,6,ÁFRICA,2,SANTA ROSA,TACNA,0,TURISTAS
20260330,2019,11,NOVIEMBRE,8,ARGELIA,6,ÁFRICA,3,DESAGUADERO,PUNO,0,TURISTAS
20260330,2019,11,NOVIEMBRE,8,ARGELIA,6,ÁFRICA,4,KASANI,PUNO,0,TURISTAS
20260330,2019,11,NOVIEMBRE,8,ARGELIA,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,TURISTAS
20260330,2019,11,NOVIEMBRE,8,ARGELIA,6,ÁFRICA,6,OTRAS OCM,-,2,TURISTAS
20260330,2019,11,NOVIEMBRE,9,ARGENTINA,3,AMÉRICA DEL SUR,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,18188,TURISTAS
20260330,2019,11,NOVIEMBRE,9,ARGENTINA,3,AMÉRICA DEL SUR,2,SANTA ROSA,TACNA,3065,TURISTAS
20260330,2019,11,NOVIEMBRE,9,ARGENTINA,3,AMÉRICA DEL SUR,3,DESAGUADERO,PUNO,177,TURISTAS
20260330,2019,11,NOVIEMBRE,9,ARGENTINA,3,AMÉRICA DEL SUR,4,KASANI,PUNO,61,TURISTAS
20260330,2019,11,NOVIEMBRE,9,ARGENTINA,3,AMÉRICA DEL SUR,5,CEBAF - TUMBES,TUMBES,169,TURISTAS
20260330,2019,11,NOVIEMBRE,9,ARGENTINA,3,AMÉRICA DEL SUR,6,OTRAS OCM,-,356,TURISTAS
20260330,2019,11,NOVIEMBRE,10,ARMENIA,5,ASIA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,17,TURISTAS
20260330,2019,11,NOVIEMBRE,10,ARMENIA,5,ASIA,2,SANTA ROSA,TACNA,1,TURISTAS
20260330,2019,11,NOVIEMBRE,10,ARMENIA,5,ASIA,3,DESAGUADERO,PUNO,1,TURISTAS
20260330,2019,11,NOVIEMBRE,10,ARMENIA,5,ASIA,4,KASANI,PUNO,0,TURISTAS
20260330,2019,11,NOVIEMBRE,10,ARMENIA,5,ASIA,5,CEBAF - TUMBES,TUMBES,0,TURISTAS
20260330,2019,11,NOVIEMBRE,10,ARMENIA,5,ASIA,6,OTRAS OCM,-,0,TURISTAS
20260330,2019,11,NOVIEMBRE,11,ARUBA,2,AMÉRICA CENTRAL,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,18,TURISTAS
20260330,2019,11,NOVIEMBRE,11,ARUBA,2,AMÉRICA CENTRAL,2,SANTA ROSA,TACNA,0,TURISTAS
20260330,2019,11,NOVIEMBRE,11,ARUBA,2,AMÉRICA CENTRAL,3,DESAGUADERO,PUNO,1,TURISTAS
20260330,2019,11,NOVIEMBRE,11,ARUBA,2,AMÉRICA CENTRAL,4,KASANI,PUNO,1,TURISTAS
20260330,2019,11,NOVIEMBRE,11,ARUBA,2,AMÉRICA CENTRAL,5,CEBAF - TUMBES,TUMBES,0,TURISTAS
20260330,2019,11,NOVIEMBRE,11,ARUBA,2,AMÉRICA CENTRAL,6,OTRAS OCM,-,0,TURISTAS
20260330,2019,11,NOVIEMBRE,12,AUSTRALIA,7,OCEANÍA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,2563,TURISTAS
20260330,2019,11,NOVIEMBRE,12,AUSTRALIA,7,OCEANÍA,2,SANTA ROSA,TACNA,49,TURISTAS
20260330,2019,11,NOVIEMBRE,12,AUSTRALIA,7,OCEANÍA,3,DESAGUADERO,PUNO,46,TURISTAS
20260330,2019,11,NOVIEMBRE,12,AUSTRALIA,7,OCEANÍA,4,KASANI,PUNO,26,TURISTAS
20260330,2019,11,NOVIEMBRE,12,AUSTRALIA,7,OCEANÍA,5,CEBAF - TUMBES,TUMBES,41,TURISTAS
20260330,2019,11,NOVIEMBRE,12,AUSTRALIA,7,OCEANÍA,6,OTRAS OCM,-,412,TURISTAS
20260330,2019,11,NOVIEMBRE,13,AUSTRIA,4,EUROPA,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,564,TURISTAS
20260330,2019,11,NOVIEMBRE,13,AUSTRIA,4,EUROPA,2,SANTA ROSA,TACNA,33,TURISTAS
20260330,2019,11,NOVIEMBRE,13,AUSTRIA,4,EUROPA,3,DESAGUADERO,PUNO,18,TURISTAS
20260330,2019,11,NOVIEMBRE,13,AUSTRIA,4,EUROPA,4,KASANI,PUNO,16,TURISTAS
20260330,2019,11,NOVIEMBRE,13,AUSTRIA,4,EUROPA,5,CEBAF - TUMBES,TUMBES,20,TURISTAS
20260330,2019,11,NOVIEMBRE,13,AUSTRIA,4,EUROPA,6,OTRAS OCM,-,55,TURISTAS
20260330,2019,11,NOVIEMBRE,81,GUINEA ECUATORIAL,6,ÁFRICA,3,DESAGUADERO,PUNO,0,TURISTAS
20260330,2019,11,NOVIEMBRE,81,GUINEA ECUATORIAL,6,ÁFRICA,4,KASANI,PUNO,0,TURISTAS
20260330,2019,11,NOVIEMBRE,81,GUINEA ECUATORIAL,6,ÁFRICA,5,CEBAF - TUMBES,TUMBES,0,TURISTAS
20260330,2019,11,NOVIEMBRE,81,GUINEA ECUATORIAL,6,ÁFRICA,6,OTRAS OCM,-,0,TURISTAS
20260330,2019,11,NOVIEMBRE,82,GUYANA,3,AMÉRICA DEL SUR,1,AEROPUERTO INTERNACIONAL JORGE CHÁVEZ,LIMA Y CALLAO,15,TURISTAS
20260330,2019,11,NOVIEMBRE,82,GUYANA,3,AMÉRICA DEL SUR,2,SANTA ROSA,TACNA,0,TURISTAS
20260330,2019,11,NOVIEMBRE,82,GUYANA,3,AMÉRICA DEL SUR,3,DESAGUADERO,PUNO,0,TURISTAS
20260330,2019,11,NOVIEMBRE,82,GUYANA,3,AMÉRICA DEL SUR,4,KASANI,PUNO,1,TURISTAS
20260330,2019,11,NOVIEMBRE,82,GUYANA,3,AMÉRICA DEL SUR,5,CEBAF - TUMBES,TUMBES,0,TURISTAS
20260330,2019,11,NOVIEMBRE,82,GUYANA,3,AMÉRICA DEL SUR,6,OTRAS OCM,-,0,TURISTAS
